user_id,prd_id,title,ranking
Senegal,Household,Household,7590
Sweden,Vegetables,Vegetables,7780
Burundi,Cosmetics,Cosmetics,4845
Turkmenistan,Household,Household,5040
Romania,Vegetables,Vegetables,6653
Comoros,Clothes,Clothes,5000
Gabon,Cereal,Cereal,7429
Uganda,Household,Household,8321
France,Personal Care,Personal Care,4087
Saint Vincent and the Grenadines,Cereal,Cereal,8169
Austria,Cereal,Cereal,6041
Tajikistan,Household,Household,208
Swaziland,Personal Care,Personal Care,5205
Eritrea,Household,Household,2601
Central African Republic,Personal Care,Personal Care,5994
Israel,Baby Food,Baby Food,6013
Switzerland,Meat,Meat,5320
Ireland,Personal Care,Personal Care,3608
Ireland,Personal Care,Personal Care,2599
Spain,Snacks,Snacks,1049
Haiti,Household,Household,9744
Samoa ,Cosmetics,Cosmetics,6502
Ethiopia,Vegetables,Vegetables,1170
San Marino,Office Supplies,Office Supplies,629
El Salvador,Cosmetics,Cosmetics,3790
Kiribati,Personal Care,Personal Care,6595
Libya,Cosmetics,Cosmetics,7019
United Kingdom,Baby Food,Baby Food,65
South Sudan,Vegetables,Vegetables,2770
Benin,Baby Food,Baby Food,9201
Bahrain,Fruits,Fruits,5457
Japan,Household,Household,4669
Seychelles ,Office Supplies,Office Supplies,1996
Belize,Clothes,Clothes,9632
Cambodia,Snacks,Snacks,1799
Monaco,Clothes,Clothes,9754
Federated States of Micronesia,Meat,Meat,6781
Kyrgyzstan,Baby Food,Baby Food,3199
Israel,Baby Food,Baby Food,1356
Tajikistan,Office Supplies,Office Supplies,632
Mexico,Snacks,Snacks,2438
Greenland,Beverages,Beverages,5217
Laos,Cereal,Cereal,9441
Slovenia,Baby Food,Baby Food,2617
Kyrgyzstan,Clothes,Clothes,4279
Lithuania,Snacks,Snacks,996
Malaysia,Vegetables,Vegetables,1366
Palau,Meat,Meat,1019
Togo,Vegetables,Vegetables,7617
Mongolia,Snacks,Snacks,5850
Grenada,Beverages,Beverages,2444
Kiribati,Vegetables,Vegetables,1153
Russia,Beverages,Beverages,7763
New Zealand,Fruits,Fruits,5092
Kyrgyzstan,Baby Food,Baby Food,7988
Mozambique,Household,Household,8331
Iraq,Personal Care,Personal Care,32
Poland,Fruits,Fruits,4033
Sierra Leone,Snacks,Snacks,3309
India,Household,Household,7864
Moldova ,Household,Household,9734
Papua New Guinea,Cereal,Cereal,7987
Macedonia,Clothes,Clothes,3721
Nauru,Personal Care,Personal Care,5066
Nicaragua,Vegetables,Vegetables,2183
Uganda,Beverages,Beverages,2265
Tajikistan,Clothes,Clothes,4535
Bhutan,Household,Household,5248
Israel,Snacks,Snacks,2691
Burkina Faso,Baby Food,Baby Food,2180
Ireland,Fruits,Fruits,1065
El Salvador,Cereal,Cereal,3724
Sweden,Office Supplies,Office Supplies,6570
Cameroon,Personal Care,Personal Care,3045
Guatemala,Office Supplies,Office Supplies,8622
Thailand,Cereal,Cereal,5806
Tuvalu,Cosmetics,Cosmetics,9134
Finland,Snacks,Snacks,172
Libya,Office Supplies,Office Supplies,2520
Bhutan,Snacks,Snacks,6807
South Korea,Meat,Meat,5694
North Korea,Beverages,Beverages,8874
Dominica,Meat,Meat,8071
Saint Kitts and Nevis ,Household,Household,2038
Nepal,Office Supplies,Office Supplies,1564
Morocco,Cosmetics,Cosmetics,4463
Vietnam,Beverages,Beverages,587
Monaco,Household,Household,6813
Vatican City,Vegetables,Vegetables,2054
Somalia,Snacks,Snacks,2252
Belarus,Snacks,Snacks,5381
Madagascar,Cosmetics,Cosmetics,6444
Ethiopia,Vegetables,Vegetables,2479
Canada,Beverages,Beverages,7553
Montenegro,Office Supplies,Office Supplies,7765
Turkmenistan,Fruits,Fruits,6244
Egypt,Household,Household,8151
Sweden,Beverages,Beverages,5679
Tonga,Cereal,Cereal,3052
Nigeria,Vegetables,Vegetables,1524
Kuwait,Personal Care,Personal Care,4382
The Bahamas,Snacks,Snacks,1942
Finland,Snacks,Snacks,6554
Finland,Meat,Meat,7598
Saudi Arabia,Fruits,Fruits,6484
Singapore,Baby Food,Baby Food,1655
Zimbabwe,Baby Food,Baby Food,3584
India,Beverages,Beverages,9778
Cape Verde,Baby Food,Baby Food,9770
Mexico,Personal Care,Personal Care,130
Sri Lanka,Snacks,Snacks,9455
Croatia,Beverages,Beverages,3376
Samoa ,Beverages,Beverages,9553
Armenia,Snacks,Snacks,2679
Denmark,Office Supplies,Office Supplies,9478
Guatemala,Household,Household,3705
Slovakia,Fruits,Fruits,1145
Cote d'Ivoire,Beverages,Beverages,4616
Tonga,Cereal,Cereal,8967
Bulgaria,Meat,Meat,6077
Panama,Vegetables,Vegetables,9859
Austria,Cereal,Cereal,1253
Serbia,Cereal,Cereal,3234
Namibia,Office Supplies,Office Supplies,5806
Namibia,Fruits,Fruits,1006
Hungary,Household,Household,7901
Pakistan,Meat,Meat,7590
Costa Rica,Clothes,Clothes,8203
Russia,Fruits,Fruits,9900
Iceland,Household,Household,9875
Honduras,Personal Care,Personal Care,7350
Marshall Islands,Snacks,Snacks,8581
Papua New Guinea,Personal Care,Personal Care,1854
Comoros,Office Supplies,Office Supplies,2486
Malaysia,Household,Household,7825
France,Household,Household,2252
Cote d'Ivoire,Office Supplies,Office Supplies,2179
Lesotho,Cosmetics,Cosmetics,1046
Tuvalu,Beverages,Beverages,4328
Kuwait,Personal Care,Personal Care,4530
Azerbaijan,Baby Food,Baby Food,6188
Bhutan,Cosmetics,Cosmetics,868
Kenya,Meat,Meat,2171
Tanzania,Snacks,Snacks,726
Angola,Household,Household,9193
Kenya,Meat,Meat,7266
Rwanda,Household,Household,6667
Rwanda,Personal Care,Personal Care,6153
Saint Lucia,Office Supplies,Office Supplies,6508
Switzerland,Office Supplies,Office Supplies,5550
El Salvador,Personal Care,Personal Care,3129
Poland,Cereal,Cereal,6123
Ukraine,Personal Care,Personal Care,3444
Grenada,Fruits,Fruits,1034
Montenegro,Personal Care,Personal Care,6868
Turkmenistan,Meat,Meat,5949
Burkina Faso,Office Supplies,Office Supplies,5314
Romania,Cereal,Cereal,9031
Guinea-Bissau,Snacks,Snacks,3197
Armenia,Cereal,Cereal,944
Greenland,Cereal,Cereal,7431
Sweden,Fruits,Fruits,4852
Cambodia,Meat,Meat,7430
Bulgaria,Cereal,Cereal,6419
Switzerland,Snacks,Snacks,5107
Thailand,Snacks,Snacks,3810
Barbados,Snacks,Snacks,4877
Jamaica,Household,Household,7688
Tuvalu,Snacks,Snacks,3655
Equatorial Guinea,Fruits,Fruits,1218
Namibia,Cereal,Cereal,853
Nicaragua,Cereal,Cereal,63
Italy,Office Supplies,Office Supplies,8386
Equatorial Guinea,Meat,Meat,2388
Morocco,Office Supplies,Office Supplies,669
Equatorial Guinea,Meat,Meat,8857
Sri Lanka,Household,Household,4614
Mexico,Beverages,Beverages,2633
Thailand,Cosmetics,Cosmetics,9637
Finland,Fruits,Fruits,9381
Barbados,Snacks,Snacks,7652
The Bahamas,Clothes,Clothes,7265
Samoa ,Office Supplies,Office Supplies,3071
Seychelles ,Office Supplies,Office Supplies,6949
Algeria,Fruits,Fruits,2811
Israel,Cosmetics,Cosmetics,1597
Azerbaijan,Office Supplies,Office Supplies,6283
Central African Republic,Vegetables,Vegetables,6873
Austria,Beverages,Beverages,5403
Namibia,Vegetables,Vegetables,941
Nepal,Office Supplies,Office Supplies,4585
Turkey,Cosmetics,Cosmetics,4466
Iceland,Fruits,Fruits,743
Togo,Personal Care,Personal Care,610
Iraq,Household,Household,3290
Marshall Islands,Cosmetics,Cosmetics,5039
Mauritania,Office Supplies,Office Supplies,4142
Mali,Cereal,Cereal,5916
Mozambique,Fruits,Fruits,7711
Bahrain,Office Supplies,Office Supplies,3906
Brunei,Personal Care,Personal Care,912
Federated States of Micronesia,Baby Food,Baby Food,2172
Monaco,Personal Care,Personal Care,3159
Denmark,Vegetables,Vegetables,6378
Italy,Cereal,Cereal,6366
Equatorial Guinea,Household,Household,4690
Luxembourg,Clothes,Clothes,4947
Nigeria,Baby Food,Baby Food,7769
Czech Republic,Baby Food,Baby Food,5817
Costa Rica,Cosmetics,Cosmetics,8782
Iran,Baby Food,Baby Food,8389
Sri Lanka,Clothes,Clothes,3392
Tunisia ,Personal Care,Personal Care,4577
South Africa,Snacks,Snacks,9762
Taiwan,Meat,Meat,8795
Greenland,Household,Household,8557
Barbados,Cereal,Cereal,7958
India,Snacks,Snacks,2941
Saint Vincent and the Grenadines,Personal Care,Personal Care,1480
Vatican City,Baby Food,Baby Food,8579
Benin,Clothes,Clothes,1274
Poland,Office Supplies,Office Supplies,3633
Iran,Vegetables,Vegetables,1755
Slovenia,Cereal,Cereal,8769
Samoa ,Clothes,Clothes,9836
Barbados,Clothes,Clothes,7150
Sri Lanka,Cereal,Cereal,4932
Nigeria,Baby Food,Baby Food,4440
Sudan,Vegetables,Vegetables,8957
Gabon,Cereal,Cereal,8803
Sao Tome and Principe,Baby Food,Baby Food,6325
Papua New Guinea,Baby Food,Baby Food,904
Mali,Household,Household,3950
Moldova ,Household,Household,3906
Malawi,Vegetables,Vegetables,1246
Belarus,Office Supplies,Office Supplies,3474
Afghanistan,Baby Food,Baby Food,127
Vanuatu,Personal Care,Personal Care,7772
Ireland,Vegetables,Vegetables,5007
Morocco,Vegetables,Vegetables,7463
Bulgaria,Personal Care,Personal Care,2801
South Africa,Fruits,Fruits,5712
Tonga,Cereal,Cereal,2921
Uzbekistan,Baby Food,Baby Food,8183
Chad,Personal Care,Personal Care,7283
Norway,Clothes,Clothes,3040
China,Beverages,Beverages,301
Russia,Household,Household,946
Equatorial Guinea,Vegetables,Vegetables,8887
Vietnam,Vegetables,Vegetables,5067
Togo,Baby Food,Baby Food,2458
Jamaica,Meat,Meat,1065
Mauritania,Snacks,Snacks,2926
Georgia,Fruits,Fruits,7106
China,Personal Care,Personal Care,4705
Bangladesh,Clothes,Clothes,3853
Estonia,Meat,Meat,4711
Slovenia,Clothes,Clothes,4470
Malawi,Snacks,Snacks,2356
Bangladesh,Household,Household,4622
Democratic Republic of the Congo,Meat,Meat,9555
Palau,Beverages,Beverages,2472
Saint Kitts and Nevis ,Cereal,Cereal,721
Kazakhstan,Office Supplies,Office Supplies,8684
Greece,Baby Food,Baby Food,2770
Egypt,Cereal,Cereal,6422
Marshall Islands,Office Supplies,Office Supplies,5115
Vatican City,Fruits,Fruits,1352
Botswana,Fruits,Fruits,9670
Vatican City,Office Supplies,Office Supplies,1636
Sri Lanka,Cosmetics,Cosmetics,849
Sao Tome and Principe,Office Supplies,Office Supplies,7938
South Korea,Meat,Meat,5566
Moldova ,Cereal,Cereal,3424
Barbados,Meat,Meat,3235
Monaco,Cereal,Cereal,3756
East Timor,Beverages,Beverages,5771
Belarus,Meat,Meat,7099
Cape Verde,Personal Care,Personal Care,7587
Burkina Faso,Office Supplies,Office Supplies,4117
Burkina Faso,Clothes,Clothes,5598
United Kingdom,Household,Household,7973
Australia,Clothes,Clothes,9217
Tuvalu,Clothes,Clothes,4333
Cote d'Ivoire,Fruits,Fruits,359
Ukraine,Beverages,Beverages,1360
Saint Kitts and Nevis ,Cereal,Cereal,3437
Guinea,Fruits,Fruits,9719
Romania,Personal Care,Personal Care,5366
Cameroon,Meat,Meat,2572
United Arab Emirates,Beverages,Beverages,5560
Monaco,Cereal,Cereal,5585
Cyprus,Baby Food,Baby Food,5933
Montenegro,Meat,Meat,6921
Kuwait,Office Supplies,Office Supplies,898
Ireland,Personal Care,Personal Care,7245
Burundi,Household,Household,7371
Iraq,Fruits,Fruits,9720
Nigeria,Snacks,Snacks,4765
Cambodia,Beverages,Beverages,10
Palau,Snacks,Snacks,4993
Cyprus,Beverages,Beverages,6281
Guatemala,Vegetables,Vegetables,2471
The Gambia,Fruits,Fruits,9194
Belize,Clothes,Clothes,4112
Turkey,Clothes,Clothes,1916
Uganda,Cosmetics,Cosmetics,9330
Vanuatu,Beverages,Beverages,110
Zambia,Personal Care,Personal Care,40
Liechtenstein,Baby Food,Baby Food,1939
Uzbekistan,Personal Care,Personal Care,655
Afghanistan,Baby Food,Baby Food,8068
Ireland,Personal Care,Personal Care,8089
Bahrain,Clothes,Clothes,1661
Chad,Clothes,Clothes,1757
Honduras,Snacks,Snacks,8383
Liechtenstein,Baby Food,Baby Food,3573
Marshall Islands,Office Supplies,Office Supplies,6396
Cambodia,Beverages,Beverages,7950
Mali,Meat,Meat,6366
Greece,Beverages,Beverages,1803
Afghanistan,Baby Food,Baby Food,1455
Slovakia,Fruits,Fruits,4546
Thailand,Office Supplies,Office Supplies,7330
Cameroon,Clothes,Clothes,8092
Iraq,Beverages,Beverages,2152
Ukraine,Cereal,Cereal,6857
Tonga,Personal Care,Personal Care,6587
Guinea-Bissau,Personal Care,Personal Care,7753
Poland,Fruits,Fruits,3798
Switzerland,Meat,Meat,196
Kenya,Office Supplies,Office Supplies,9450
China,Household,Household,6098
Ireland,Fruits,Fruits,1707
South Africa,Clothes,Clothes,9875
East Timor,Baby Food,Baby Food,1232
Sao Tome and Principe,Fruits,Fruits,8440
France,Fruits,Fruits,1190
Brunei,Cosmetics,Cosmetics,1207
Mozambique,Personal Care,Personal Care,7245
Angola,Meat,Meat,90
Kenya,Fruits,Fruits,7560
Estonia,Snacks,Snacks,9504
Sudan,Office Supplies,Office Supplies,2801
Senegal,Household,Household,6362
Malaysia,Household,Household,6131
Turkey,Cereal,Cereal,79
Switzerland,Household,Household,3213
Nigeria,Baby Food,Baby Food,2569
Panama,Household,Household,2213
Bahrain,Baby Food,Baby Food,8245
Sri Lanka,Personal Care,Personal Care,3794
India,Personal Care,Personal Care,4021
South Africa,Vegetables,Vegetables,1120
San Marino,Beverages,Beverages,9313
Myanmar,Office Supplies,Office Supplies,9855
Mozambique,Snacks,Snacks,6033
Jordan,Cereal,Cereal,8164
Grenada,Baby Food,Baby Food,8597
Sao Tome and Principe,Vegetables,Vegetables,6710
Jamaica,Snacks,Snacks,3917
Bangladesh,Cereal,Cereal,8658
Marshall Islands,Office Supplies,Office Supplies,1408
Mali,Household,Household,9671
Sao Tome and Principe,Snacks,Snacks,2984
Chad,Office Supplies,Office Supplies,7914
Togo,Personal Care,Personal Care,3060
Germany,Office Supplies,Office Supplies,4051
Tanzania,Cereal,Cereal,8548
Comoros,Meat,Meat,1245
Swaziland,Meat,Meat,8864
Australia,Baby Food,Baby Food,5161
Iran,Clothes,Clothes,5922
Macedonia,Vegetables,Vegetables,3963
Bulgaria,Office Supplies,Office Supplies,4134
Swaziland,Personal Care,Personal Care,8315
Myanmar,Cereal,Cereal,416
Syria,Vegetables,Vegetables,1381
Belize,Household,Household,4182
Botswana,Vegetables,Vegetables,8825
North Korea,Fruits,Fruits,7345
Dominican Republic,Household,Household,8811
Maldives,Office Supplies,Office Supplies,4320
Burkina Faso,Meat,Meat,2003
Poland,Personal Care,Personal Care,2021
Seychelles ,Meat,Meat,1566
Saudi Arabia,Snacks,Snacks,9861
Croatia,Fruits,Fruits,3162
Democratic Republic of the Congo,Cosmetics,Cosmetics,9755
Romania,Cereal,Cereal,4957
Poland,Fruits,Fruits,6117
Tonga,Beverages,Beverages,7615
Syria,Vegetables,Vegetables,5861
Mali,Household,Household,4299
Uzbekistan,Clothes,Clothes,8402
Philippines,Household,Household,674
Montenegro,Fruits,Fruits,5652
Belarus,Vegetables,Vegetables,4903
Cape Verde,Personal Care,Personal Care,2026
Kyrgyzstan,Clothes,Clothes,7651
Chad,Cosmetics,Cosmetics,4438
Denmark,Meat,Meat,2081
Vatican City,Cereal,Cereal,2303
Andorra,Fruits,Fruits,3859
Poland,Fruits,Fruits,7534
Czech Republic,Fruits,Fruits,1147
Kazakhstan,Vegetables,Vegetables,4546
Algeria,Meat,Meat,4610
Nepal,Clothes,Clothes,252
Burundi,Snacks,Snacks,7413
Saint Vincent and the Grenadines,Personal Care,Personal Care,4066
Nepal,Clothes,Clothes,5218
China,Snacks,Snacks,7903
Mauritania,Meat,Meat,6190
Gabon,Cereal,Cereal,6177
Switzerland,Cosmetics,Cosmetics,994
Saint Vincent and the Grenadines,Snacks,Snacks,5801
Taiwan,Office Supplies,Office Supplies,2793
The Gambia,Cereal,Cereal,6191
Mali,Beverages,Beverages,7251
Italy,Snacks,Snacks,9259
Bangladesh,Beverages,Beverages,2532
Malaysia,Clothes,Clothes,9420
Italy,Vegetables,Vegetables,9301
Nicaragua,Cosmetics,Cosmetics,3587
South Sudan,Baby Food,Baby Food,721
Singapore,Fruits,Fruits,1176
Trinidad and Tobago,Meat,Meat,2457
Madagascar,Baby Food,Baby Food,4100
Afghanistan,Cereal,Cereal,2673
Turkey,Beverages,Beverages,6773
India,Clothes,Clothes,2032
Armenia,Personal Care,Personal Care,6110
Oman,Vegetables,Vegetables,3699
Fiji,Beverages,Beverages,1523
Uganda,Vegetables,Vegetables,3338
Sweden,Baby Food,Baby Food,4928
Spain,Beverages,Beverages,9112
Mexico,Meat,Meat,739
Cameroon,Vegetables,Vegetables,1687
Seychelles ,Household,Household,5868
Kosovo,Cosmetics,Cosmetics,4225
Spain,Snacks,Snacks,9732
Lesotho,Baby Food,Baby Food,2392
The Gambia,Clothes,Clothes,4243
Bosnia and Herzegovina,Cosmetics,Cosmetics,4351
Kuwait,Cereal,Cereal,3815
Haiti,Personal Care,Personal Care,766
Guatemala,Vegetables,Vegetables,5363
Saint Kitts and Nevis ,Cosmetics,Cosmetics,4801
Kazakhstan,Household,Household,8301
Barbados,Office Supplies,Office Supplies,2120
Mauritania,Snacks,Snacks,4543
Mali,Meat,Meat,888
Poland,Personal Care,Personal Care,8503
North Korea,Meat,Meat,1768
Kenya,Vegetables,Vegetables,7095
Oman,Fruits,Fruits,7925
Niger,Cosmetics,Cosmetics,9732
Serbia,Cosmetics,Cosmetics,5022
Zimbabwe,Baby Food,Baby Food,8330
Albania,Household,Household,1224
Cuba,Personal Care,Personal Care,7302
United Arab Emirates,Household,Household,7195
Jamaica,Fruits,Fruits,3562
Iceland,Baby Food,Baby Food,6098
Singapore,Cosmetics,Cosmetics,6525
Liberia,Cosmetics,Cosmetics,3598
Croatia,Cosmetics,Cosmetics,8103
Kiribati,Office Supplies,Office Supplies,7859
Mauritania,Baby Food,Baby Food,2713
Serbia,Snacks,Snacks,9545
Kosovo,Baby Food,Baby Food,7266
Greece,Fruits,Fruits,1820
Sri Lanka,Vegetables,Vegetables,1178
Eritrea,Cereal,Cereal,348
United Arab Emirates,Beverages,Beverages,6363
South Korea,Personal Care,Personal Care,3293
Liechtenstein,Office Supplies,Office Supplies,7234
Samoa ,Beverages,Beverages,1319
Denmark,Cosmetics,Cosmetics,707
Moldova ,Clothes,Clothes,7590
Philippines,Meat,Meat,6193
Dominica,Personal Care,Personal Care,7771
Bhutan,Cereal,Cereal,5609
Sudan,Snacks,Snacks,25
Guatemala,Household,Household,3368
Tonga,Office Supplies,Office Supplies,5017
Central African Republic,Clothes,Clothes,6383
Mozambique,Cosmetics,Cosmetics,5910
Czech Republic,Vegetables,Vegetables,4070
Belize,Personal Care,Personal Care,8368
Malawi,Vegetables,Vegetables,8341
Trinidad and Tobago,Baby Food,Baby Food,556
Botswana,Personal Care,Personal Care,3612
The Gambia,Vegetables,Vegetables,3138
Djibouti,Fruits,Fruits,6796
Madagascar,Office Supplies,Office Supplies,9278
Japan,Personal Care,Personal Care,7307
Federated States of Micronesia,Clothes,Clothes,4639
Tanzania,Personal Care,Personal Care,7060
Saint Kitts and Nevis ,Clothes,Clothes,7387
Rwanda,Clothes,Clothes,468
United States of America,Fruits,Fruits,8184
Cape Verde,Meat,Meat,4445
El Salvador,Cereal,Cereal,195
Slovakia,Cereal,Cereal,8406
Palau,Beverages,Beverages,9084
Canada,Office Supplies,Office Supplies,4265
Maldives,Snacks,Snacks,3016
Ireland,Baby Food,Baby Food,6435
Guatemala,Beverages,Beverages,2653
Mozambique,Vegetables,Vegetables,1831
Serbia,Cereal,Cereal,1161
Australia,Personal Care,Personal Care,9867
South Sudan,Household,Household,4203
Papua New Guinea,Personal Care,Personal Care,2456
Oman,Baby Food,Baby Food,9943
United Kingdom,Cereal,Cereal,4014
Iraq,Fruits,Fruits,9046
Ireland,Office Supplies,Office Supplies,1453
Cape Verde,Baby Food,Baby Food,4676
Dominican Republic,Clothes,Clothes,4188
East Timor,Snacks,Snacks,2496
Poland,Baby Food,Baby Food,4134
Bulgaria,Cereal,Cereal,670
Vatican City,Clothes,Clothes,5703
United Kingdom,Clothes,Clothes,9863
Guatemala,Meat,Meat,5811
Serbia,Household,Household,3239
Eritrea,Office Supplies,Office Supplies,3871
Hungary,Fruits,Fruits,6462
Somalia,Fruits,Fruits,1798
Guatemala,Snacks,Snacks,7696
Saint Kitts and Nevis ,Snacks,Snacks,4004
South Sudan,Office Supplies,Office Supplies,7604
The Gambia,Office Supplies,Office Supplies,7406
Philippines,Snacks,Snacks,9352
Nicaragua,Fruits,Fruits,1416
Poland,Meat,Meat,8602
Belize,Cosmetics,Cosmetics,7948
Greece,Snacks,Snacks,3520
Taiwan,Beverages,Beverages,1417
Sweden,Snacks,Snacks,4769
Maldives,Clothes,Clothes,8737
Malawi,Cosmetics,Cosmetics,5513
Sweden,Baby Food,Baby Food,9321
Moldova ,Meat,Meat,1416
Central African Republic,Meat,Meat,5084
Mauritius ,Baby Food,Baby Food,643
Lebanon,Snacks,Snacks,441
Saint Lucia,Clothes,Clothes,3857
Mozambique,Office Supplies,Office Supplies,2304
Namibia,Personal Care,Personal Care,4223
Haiti,Meat,Meat,88
United States of America,Beverages,Beverages,7404
South Africa,Beverages,Beverages,5707
Qatar,Baby Food,Baby Food,1565
Afghanistan,Vegetables,Vegetables,3576
United States of America,Baby Food,Baby Food,7370
Syria,Cereal,Cereal,607
Monaco,Household,Household,7982
Morocco,Meat,Meat,6216
South Korea,Office Supplies,Office Supplies,9066
France,Fruits,Fruits,2317
Rwanda,Household,Household,8786
Libya,Cosmetics,Cosmetics,3322
Russia,Vegetables,Vegetables,7806
